id,page_id,page_name,ad_snapshot_url,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_titles,bylines,languages,ad_delivery_start_time,ad_delivery_stop_time,demographic_distribution,delivery_by_region,ad_creative_link_descriptions
759865601488961,0,Instagram User 9806866883,https://www.facebook.com/ads/archive/render_ad/?id=759865601488961&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['""THE GOOD LIFE IN WILLOW""\n.\nTwo kayakers under the warmth of Willow.\n.\n.\n.\n.\n.\n.\n#arizona #prescott #prescottaz #az #lakes #desert #desertlife #kayaking #adventure #sunset #sunsets #natgeoyourshot #instagramaz #w2az #visitprescott #visitarizona #onlyinarizona #naturalarizona #sky #landscape #landscapephotography #art #heavenly #lake #fishing #life #america #willowlake #views #igsouthwest']",['instagram.com'],['John Hoopingarner (@jdhoop702) • Instagram photos and videos'],,['en'],2020-07-10,2020-07-13,"[{'percentage': '0.001276', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.117985', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001276', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.001276', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.049745', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.133291', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.057398', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.102041', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.101403', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.001913', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.185587', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.096939', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.063776', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.035714', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.018495', 'age': '65+', 'gender': 'female'}, {'percentage': '0.030612', 'age': '65+', 'gender': 'male'}, {'percentage': '0.000638', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.000638', 'age': '35-44', 'gender': 'unknown'}]","[{'percentage': '0.007065', 'region': 'Idaho'}, {'percentage': '0.009634', 'region': 'Oklahoma'}, {'percentage': '0.010918', 'region': 'Missouri'}, {'percentage': '0.001285', 'region': 'Nebraska'}, {'percentage': '0.016699', 'region': 'Nevada'}, {'percentage': '0.00578', 'region': 'New Hampshire'}, {'percentage': '0.030186', 'region': 'New Jersey'}, {'percentage': '0.01991', 'region': 'New Mexico'}, {'percentage': '0.055234', 'region': 'New York'}, {'percentage': '0.023764', 'region': 'North Carolina'}, {'percentage': '0.001285', 'region': 'North Dakota'}, {'percentage': '0.024406', 'region': 'Ohio'}, {'percentage': '0.017983', 'region': 'Oregon'}, {'percentage': '0.026333', 'region': 'Michigan'}, {'percentage': '0.03404', 'region': 'Pennsylvania'}, {'percentage': '0.004496', 'region': 'Rhode Island'}, {'percentage': '0.010276', 'region': 'South Carolina'}, {'percentage': '0.015414', 'region': 'Tennessee'}, {'percentage': '0.048812', 'region': 'Texas'}, {'percentage': '0.021195', 'region': 'Utah'}, {'percentage': '0.003211', 'region': 'Vermont'}, {'percentage': '0.017983', 'region': 'Virginia'}, {'percentage': '0.02569', 'region': 'Washington'}, {'percentage': '0.001285', 'region': 'West Virginia'}, {'percentage': '0.010276', 'region': 'Minnesota'}, {'percentage': '0.019268', 'region': 'Massachusetts'}, {'percentage': '0.002569', 'region': 'Montana'}, {'percentage': '0.012203', 'region': 'Connecticut'}, {'percentage': '0.001927', 'region': 'South Dakota'}, {'percentage': '0.003854', 'region': 'Wyoming'}, {'percentage': '0.00578', 'region': 'Mississippi'}, {'percentage': '0.001285', 'region': 'Washington, District of Columbia'}, {'percentage': '0.010918', 'region': 'Alabama'}, {'percentage': '0.005138', 'region': 'Alaska'}, {'percentage': '0.038536', 'region': 'Arizona'}, {'percentage': '0.00578', 'region': 'Arkansas'}, {'percentage': '0.228003', 'region': 'California'}, {'percentage': '0.030186', 'region': 'Colorado'}, {'percentage': '0.003211', 'region': 'Delaware'}, {'percentage': '0.012845', 'region': 'Maryland'}, {'percentage': '0.077071', 'region': 'Florida'}, {'percentage': '0.012845', 'region': 'Georgia'}, {'percentage': '0.010276', 'region': 'Hawaii'}, {'percentage': '0.01413', 'region': 'Illinois'}, {'percentage': '0.012203', 'region': 'Indiana'}, {'percentage': '0.004496', 'region': 'Iowa'}, {'percentage': '0.00578', 'region': 'Kansas'}, {'percentage': '0.009634', 'region': 'Kentucky'}, {'percentage': '0.004496', 'region': 'Louisiana'}, {'percentage': '0.008349', 'region': 'Maine'}, {'percentage': '0.016057', 'region': 'Wisconsin'}]","['1,084 Followers, 705 Following, 70 Posts - See Instagram photos and videos from John Hoopingarner (@jdhoop702)']"
1317377981801573,0,Instagram User 9806866883,https://www.facebook.com/ads/archive/render_ad/?id=1317377981801573&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['""THE GOOD LIFE IN WILLOW""\n.\nTwo kayakers under the warmth of Willow.\n.\n.\n.\n.\n.\n.\n#arizona #prescott #prescottaz #az #lakes #desert #desertlife #kayaking #adventure #sunset #sunsets #natgeoyourshot #instagramaz #w2az #visitprescott #visitarizona #onlyinarizona #naturalarizona #sky #landscape #landscapephotography #art #heavenly #lake #fishing #life #america #willowlake #views #igsouthwest']",['instagram.com'],['John Hoopingarner (@jdhoop702) • Instagram photos and videos'],,['en'],2020-07-10,2020-07-13,"[{'percentage': '0.00414', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.218214', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.002365', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.031342', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.075103', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.12123', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.118865', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.118273', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.054997', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.002365', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.069781', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.023655', 'age': '65+', 'gender': 'male'}, {'percentage': '0.084565', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.020698', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000591', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.000591', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.053223', 'age': '55-64', 'gender': 'male'}]","[{'percentage': '0.011289', 'region': 'Alabama'}, {'percentage': '0.004159', 'region': 'Arkansas'}, {'percentage': '0.004753', 'region': 'Rhode Island'}, {'percentage': '0.010695', 'region': 'South Carolina'}, {'percentage': '0.011289', 'region': 'Tennessee'}, {'percentage': '0.048723', 'region': 'Texas'}, {'percentage': '0.010695', 'region': 'Utah'}, {'percentage': '0.004159', 'region': 'Vermont'}, {'percentage': '0.016637', 'region': 'Virginia'}, {'percentage': '0.024361', 'region': 'Washington'}, {'percentage': '0.01426', 'region': 'Wisconsin'}, {'percentage': '0.004753', 'region': 'Alaska'}, {'percentage': '0.010695', 'region': 'Hawaii'}, {'percentage': '0.020796', 'region': 'Oregon'}, {'percentage': '0.004753', 'region': 'Indiana'}, {'percentage': '0.005348', 'region': 'Louisiana'}, {'percentage': '0.002377', 'region': 'Mississippi'}, {'percentage': '0.009507', 'region': 'Missouri'}, {'percentage': '0.004159', 'region': 'Montana'}, {'percentage': '0.002377', 'region': 'Nebraska'}, {'percentage': '0.001188', 'region': 'South Dakota'}, {'percentage': '0.000594', 'region': 'West Virginia'}, {'percentage': '0.001188', 'region': 'New Hampshire'}, {'percentage': '0.000594', 'region': 'North Dakota'}, {'percentage': '0.021985', 'region': 'Pennsylvania'}, {'percentage': '0.010101', 'region': 'Oklahoma'}, {'percentage': '0.051693', 'region': 'Arizona'}, {'percentage': '0.002377', 'region': 'Kansas'}, {'percentage': '0.307784', 'region': 'California'}, {'percentage': '0.015449', 'region': 'Colorado'}, {'percentage': '0.011884', 'region': 'Connecticut'}, {'percentage': '0.001783', 'region': 'Delaware'}, {'percentage': '0.003565', 'region': 'Washington, District of Columbia'}, {'percentage': '0.060606', 'region': 'Florida'}, {'percentage': '0.012478', 'region': 'Georgia'}, {'percentage': '0.008318', 'region': 'Idaho'}, {'percentage': '0.023173', 'region': 'Illinois'}, {'percentage': '0.003565', 'region': 'Iowa'}, {'percentage': '0.00713', 'region': 'Kentucky'}, {'percentage': '0.020202', 'region': 'Ohio'}, {'percentage': '0.003565', 'region': 'Maine'}, {'percentage': '0.009507', 'region': 'Maryland'}, {'percentage': '0.026738', 'region': 'Massachusetts'}, {'percentage': '0.027332', 'region': 'Michigan'}, {'percentage': '0.010101', 'region': 'Minnesota'}, {'percentage': '0.018419', 'region': 'Nevada'}, {'percentage': '0.029115', 'region': 'New Jersey'}, {'percentage': '0.010101', 'region': 'New Mexico'}, {'percentage': '0.047534', 'region': 'New York'}, {'percentage': '0.02555', 'region': 'North Carolina'}, {'percentage': '0.000594', 'region': 'Wyoming'}]","['1,084 Followers, 705 Following, 70 Posts - See Instagram photos and videos from John Hoopingarner (@jdhoop702)']"
1654413311391571,588760197905663,Advanced Tactical Solutions LLC,https://www.facebook.com/ads/archive/render_ad/?id=1654413311391571&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"[""Permit To Carry Training - New or Renewal - Red Lake Falls\n Date / Time: Thursday July 16th at 5:30 pm\n DATE / Time: Saturday July 18th at 9am\n DATE /Time: Saturday July 25th at 9am\n Only attend 1 date / time.\n *** Class size is limited. Must register for class in advance.\n Location: ATS LLC 107 3rd Street SW\n MN Training $60.00\n The MN permit to carry is valid in 28 states (includes ND). All required MN paperwork etc. is provided in class. County application fees are not included. \n You have 12 months from the date of the class to apply at your local county Sheriff's Office for a new MN permit (does not matter what county you live in). \n Or, if your existing MN permit expires within 12 months of the date of this class the class will work for your MN renewal.\n Or, if your MN permit is expired, this class will work for your MN renewal.\n\nDue to Covid, we will not be handling any of the optional (FL - AZ), out State Permits at this time.\n\nFor questions and registration, or to schedule a private class for your group, contact Brad at 218-689-0024.\n Visa / Mastercard accepted. To register on line, please check our web site at: http://advancedtacticalsolutionsllc.com/index.php/calander""]",,,Bradley Roger Johnson,['en'],2020-07-03,2020-07-17,"[{'percentage': '0.000302', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.110374', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.040109', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.119723', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.054282', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.103438', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.121532', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.099819', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.029252', 'age': '65+', 'gender': 'male'}, {'percentage': '0.000905', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.081122', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.056996', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.102835', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.073884', 'age': '65+', 'gender': 'female'}, {'percentage': '0.002413', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.001508', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.000905', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.000603', 'age': '55-64', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Minnesota'}]",
583516445924308,1794578884095208,"Lake Havasu City, AZ Local - News Break",https://www.facebook.com/ads/archive/render_ad/?id=583516445924308&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Lake Havasu City News: Postcards encouraging households to respond to 2020 Census going out. Install news app trusted by millions to stay informed of latest Lake Havasu City local news!'],['www.newsbreakapp.com'],['Breaking news from Lake Havasu City!'],,['en'],2020-07-01,2020-07-01,,,['Connecting to the iTunes Store.']
577134179665011,1794578884095208,"Lake Havasu City, AZ Local - News Break",https://www.facebook.com/ads/archive/render_ad/?id=577134179665011&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Lake Havasu City News: Postcards encouraging households to respond to 2020 Census going out. Install news app trusted by millions to stay informed of latest Lake Havasu City local news!'],['www.newsbreakapp.com'],['Breaking news from Lake Havasu City!'],,['en'],2020-07-01,2020-07-01,,,['Connecting to the iTunes Store.']
2104684069675384,1794578884095208,"Lake Havasu City, AZ Local - News Break",https://www.facebook.com/ads/archive/render_ad/?id=2104684069675384&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Lake Havasu City News: POSTCARDS ENCOURAGING HOUSEHOLDS TO RESPOND TO 2020 CENSUS. Install news app trusted by millions to stay informed of latest Lake Havasu City local news!'],['www.newsbreakapp.com'],['Breaking news from Lake Havasu City!'],,['en'],2020-06-29,2020-06-29,,,['Connecting to the iTunes Store.']
548791369336531,103565657756782,Anne Marie Ward for LD1 Senate,https://www.facebook.com/ads/archive/render_ad/?id=548791369336531&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Town Hall in Lake Havasu City!  June 18th at 7:00 AM at Rotary Park.'],,,ANNE MARIE WARD FOR CONGRESS,['en'],2020-06-14,2020-06-18,"[{'percentage': '0.000756', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.058957', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.000756', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.03099', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.170068', 'age': '65+', 'gender': 'female'}, {'percentage': '0.025699', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.056689', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.117914', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.18065', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.001512', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.191232', 'age': '65+', 'gender': 'male'}, {'percentage': '0.12774', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.016629', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.010582', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.000756', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.007559', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.001512', 'age': '55-64', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Arizona'}]",
703103927175943,1709877722587689,"Tucson, AZ Local - News Break",https://www.facebook.com/ads/archive/render_ad/?id=703103927175943&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Tucson News: Submerged car discovered near The Lakes at Castle Rock.'],['newsbreak.com'],['Breaking news from Tucson!'],,['en'],2020-06-06,2020-06-09,"[{'percentage': '0.007752', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.015504', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.069767', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.03876', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.162791', 'age': '65+', 'gender': 'female'}, {'percentage': '0.085271', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.077519', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.147287', 'age': '65+', 'gender': 'male'}, {'percentage': '0.124031', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.015504', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.170543', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.085271', 'age': '45-54', 'gender': 'female'}]","[{'percentage': '1', 'region': 'Arizona'}]","[""TUCSON, Ariz. — The Tucson Police Department is being assisted by the Pima County Sheriff's Department recover a submerged car near The Lakes at Castle Rock. TPD's Air Unit noticed what appeared to be a car in the lake.""]"
668083117069908,103966331128460,Trump Train 2024,https://www.facebook.com/ads/archive/render_ad/?id=668083117069908&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['[VISIT THE TRUMP TRAIN BUS] in Lake Havasu City, AZ on May 23rd (Saturday)! We will be at Barrett Custom Marine; 1519 Industrial Blvd from 8:00 am to 7:00 pm. Come see us!  Mention this ad to receive 10% off all merchandise (hats, flags, shirts, coins, mugs, and more)!']",,,William Leonard Hall,['en'],2020-05-22,2020-05-23,"[{'percentage': '0.001701', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.168564', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.007067', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.105091', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.061903', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.136893', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.033111', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.180866', 'age': '65+', 'gender': 'female'}, {'percentage': '0.047114', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.002356', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.16346', 'age': '65+', 'gender': 'male'}, {'percentage': '0.065044', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.000523', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.021201', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.000523', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.003272', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.001309', 'age': '45-54', 'gender': 'unknown'}]","[{'percentage': '0.914573', 'region': 'Arizona'}, {'percentage': '0.03954', 'region': 'California'}, {'percentage': '0.045887', 'region': 'Nevada'}]",
836582023532228,1182860648409348,Adam Shimoni,https://www.facebook.com/ads/archive/render_ad/?id=836582023532228&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Vice Mayor Covid Update: Numbers, Testing Blitz, City Openings & Recovery Roundtable.\n\n789 Positive \n62 Deaths \n474 Pending  \n151 Cases in Flag \n17 in Kachina \nAn additional 1-5 Cases on NAU\n\nCounty Testing Blitz - Anyone who wishes to be tested can utilize the testing blitz on Saturday, May 16 from 10am to 3pm at 2625 N. King Street.\n\nCity Opening - Beginning May 15, 2020, the following park amenities will be open to the public at City parks: all tennis courts, the two skate parks within Bushmaster Park and Foxglenn Park, the BMX park in Sunnyside, and the two dog parka located within Bushmaster Park and Thorpe Park. Please practice the recommended hygiene and social distancing guidelines as established by the CDC as you use the amenities at your own risk.\n\nThe City is facilitating Recovery Roundtable live videos on Tuesdays and Thursdays. Members of the public can submit their questions by emailing the Recovery Round Table team at RecoveryRoundtable@flagstaffaz.gov.']",,"['Vice Mayor Covid Update: Numbers, Testing Blitz, City Openings & Recovery Roundtable']",Shimoni for Council,['en'],2020-05-15,2020-05-16,"[{'percentage': '0.056956', 'age': '65+', 'gender': 'male'}, {'percentage': '0.127918', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.0831', 'age': '65+', 'gender': 'female'}, {'percentage': '0.001867', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.028011', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.020542', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.068161', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.045752', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.102708', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.14099', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.126984', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.069094', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.122316', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000934', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.004669', 'age': '55-64', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Arizona'}]",
2663728247231666,106431740799515,Susan Moran for State Senate  - Plymouth & Barnstable District,https://www.facebook.com/ads/archive/render_ad/?id=2663728247231666&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"[""This content was removed because it didn't follow our Advertising Standards.""]","[""This content was removed because it didn't follow our Advertising Standards.""]","[""This content was removed because it didn't follow our Advertising Standards.""]",CTE Susan Moran,['en'],2020-04-13,2020-04-17,"[{'percentage': '0.000818', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.002455', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.000818', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.094926', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.12275', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.156301', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.111293', 'age': '65+', 'gender': 'female'}, {'percentage': '0.198854', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.032733', 'age': '65+', 'gender': 'male'}, {'percentage': '0.060556', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.055646', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.067103', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.092471', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.003273', 'age': '35-44', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Massachusetts'}]","[""This content was removed because it didn't follow our Advertising Standards.""]"
